source_center,destination_center,n,med_dist,segment,cur,exp_t_ftl,exp_t_cart,ftl_gain_pct,src_btw,rec,rec_type,flip
IND244715AAA,IND244713AAA,5,24.188319967703688,LAST-MILE,FTL,35.07692307692308,87.69230769230768,59.99999999999999,0.00040898304305576915,Carting (structural),Carting,True
IND244715AAA,IND263401AAA,1,26.49559890945469,CONTESTABLE,FTL,113.75675675675676,120.09375,5.276705276705275,0.00040898304305576915,Carting (hold),Carting,True
IND244901AAB,IND243002AAA,6,56.32254102520551,CONTESTABLE,FTL,103.0,88.59375,-16.261022927689595,0.012912292159731657,Carting (hold),Carting,True
IND244901AAB,IND243503AAB,1,81.23545506220819,CONTESTABLE,FTL,128.41577176226062,150.98425196850394,14.947572287837819,0.012912292159731657,FTL (upgrade),FTL,False
IND244901AAB,IND244221AAA,6,55.133209413403335,CONTESTABLE,FTL,96.55399584076055,193.921875,50.20984824906393,0.012912292159731657,FTL (upgrade),FTL,False
IND244901AAB,IND244301AAA,3,49.088888799195495,CONTESTABLE,FTL,89.0909090909091,192.9375,53.82395382395382,0.012912292159731657,FTL (upgrade),FTL,False
IND244901AAB,IND244921AAB,1,24.435293649475376,LAST-MILE,Carting,47.368421052631575,73.04347826086956,35.150375939849624,0.012912292159731657,Carting (structural),Carting,False
IND244901AAB,IND246725AAB,5,82.1194150226324,CONTESTABLE,FTL,148.176,292.67716535433067,49.3722033898305,0.012912292159731657,FTL (upgrade),FTL,False
IND244901AAC,IND244921AAB,1,21.077839761649443,LAST-MILE,Carting,47.368421052631575,55.38461538461538,14.473684210526315,0.0,Carting (structural),Carting,False
IND244921AAB,IND243201AAA,1,26.63898295822412,CONTESTABLE,Carting,78.32432432432432,82.6875,5.276705276705279,0.0,Carting (hold),Carting,False
IND245101AAA,IND201007AAA,2,44.206399018095496,CONTESTABLE,Carting,92.3108108108108,97.453125,5.276705276705274,0.0,Carting (hold),Carting,False
IND246001AAA,IND249201AAA,4,45.888600369095194,CONTESTABLE,FTL,301.1756756756757,317.953125,5.27670527670528,0.0,Carting (hold),Carting,True
IND246149AAA,IND249407AAA,4,40.55754056864444,CONTESTABLE,FTL,149.27586206896552,109.265625,-36.61740558292283,0.0,Carting (hold),Carting,True
IND246174AAA,IND246444AAB,5,37.23851949135568,CONTESTABLE,FTL,107.6086956521739,177.1875,39.26846100759144,3.963013983098538e-07,FTL (upgrade),FTL,False
IND246424AAA,IND246174AAA,6,53.04989501089061,CONTESTABLE,FTL,175.8832116788321,275.625,36.18749689656885,3.963013983098538e-07,FTL (upgrade),FTL,False
IND246444AAB,IND246424AAA,4,17.021959080560244,LAST-MILE,FTL,57.77272727272727,94.61538461538461,38.93939393939394,3.963013983098538e-07,Carting (structural),Carting,True
IND246701AAA,IND246763AAA,3,30.723486893707207,CONTESTABLE,FTL,50.0,49.21875,-1.5873015873015872,0.002037781790109268,Carting (hold),Carting,True
IND246725AAB,IND246701AAA,3,28.39102173094637,CONTESTABLE,FTL,49.97142857142857,64.96875,23.083900226757372,0.0020429337082872963,FTL (upgrade),FTL,False
IND246761AAA,IND244601AAB,1,36.05216386711573,CONTESTABLE,FTL,89.51351351351352,94.5,5.2767052767052744,0.002027477953753212,Carting (hold),Carting,True
IND246763AAA,IND244901AAB,3,112.15631348239368,CONTESTABLE,FTL,304.2465977136636,357.7165354330709,14.947572287837819,0.00203262987193124,Carting (hold),Carting,True
IND247554AAA,IND248001AAA,3,70.71471796947662,CONTESTABLE,FTL,151.61240310077517,250.03125,39.36261843238588,0.0008124178665352003,FTL (upgrade),FTL,False
IND247667AAA,IND249407AAA,4,25.803531653981253,CONTESTABLE,FTL,75.66447368421053,68.90625,-9.807852965747713,0.0,Carting (hold),Carting,True
IND247667AAB,IND249407AAA,2,26.9151989713676,CONTESTABLE,FTL,68.06756756756756,71.859375,5.276705276705281,0.0,Carting (hold),Carting,True
IND248001AAA,IND131028AAB,1,176.58556184576176,CONTESTABLE,FTL,443.25592417061614,504.0551181102362,12.062013013093415,0.0016165134037058938,Carting (hold),Carting,True
IND248122AAB,IND248001AAA,7,17.82625010036936,LAST-MILE,FTL,80.63513513513513,87.69230769230768,8.047652916073961,0.0004050200290726706,Carting (structural),Carting,True
IND248197AAA,IND248122AAB,7,22.39962323878444,LAST-MILE,FTL,120.48387096774192,103.84615384615384,-16.02150537634408,0.0,Carting (structural),Carting,True
IND249201AAA,IND246174AAA,4,54.624588146995606,CONTESTABLE,FTL,303.97297297297297,320.90625,5.2767052767052744,0.0,Carting (hold),Carting,True
IND249201AAA,IND249407AAA,5,19.49238399799391,LAST-MILE,FTL,212.33333333333337,59.99999999999999,-253.888888888889,0.0,Carting (structural),Carting,True
IND249407AAA,IND131028AAB,5,152.1464561785601,CONTESTABLE,FTL,482.7709497206704,408.81889763779526,-18.089196098854277,0.0020298557621430714,Carting (hold),Carting,True
IND249407AAA,IND246149AAA,5,40.93261821178088,CONTESTABLE,FTL,133.6140350877193,110.25,-21.191868560289613,0.0020298557621430714,Carting (hold),Carting,True
IND249407AAA,IND249201AAA,7,18.54994120937038,LAST-MILE,FTL,48.92307692307692,55.38461538461538,11.666666666666664,0.0020298557621430714,Carting (structural),Carting,True
IND250221AAA,IND251201AAA,1,18.53160974213866,LAST-MILE,FTL,31.57894736842105,36.92307692307692,14.473684210526311,0.0,Carting (structural),Carting,True
IND250611AAA,IND247776AAA,3,37.19790572127008,CONTESTABLE,FTL,62.793103448275865,64.96875,3.3487585211723103,0.0008183623875098481,Carting (hold),Carting,True
IND251001AAA,IND247554AAA,2,24.482965923257595,LAST-MILE,FTL,45.5,55.38461538461538,17.847222222222214,0.0008175697847132284,Carting (structural),Carting,True
IND251201AAA,IND131028AAB,1,74.47583373248342,CONTESTABLE,FTL,184.6216216216216,194.90625,5.276705276705281,0.0,Carting (hold),Carting,True
IND251309AAB,IND131028AAB,4,56.234896902110066,CONTESTABLE,FTL,134.08412698412698,133.875,-0.15621063240110705,0.0008080585511537919,Carting (hold),Carting,True
IND261001AAA,IND262701AAA,6,45.19884927022557,CONTESTABLE,FTL,115.72340425531915,96.46875,-19.959473150962516,1.1889041949295614e-06,Carting (hold),Carting,True
IND261201AAB,IND261001AAA,6,34.63297309869115,CONTESTABLE,FTL,84.36363636363636,63.0,-33.91053391053391,0.0,Carting (hold),Carting,True
IND262001AAA,IND262122AAB,2,34.42078237303791,CONTESTABLE,Carting,59.67567567567568,64.7258064516129,7.802345081188827,0.0012166452928112513,Carting (hold),Carting,False
IND262122AAB,IND244901AAB,2,112.68667611948646,CONTESTABLE,Carting,206.45304844855744,242.73622047244095,14.94757228783782,0.0,Carting (hold),Carting,False
IND262501AAA,IND263153AAB,3,102.00919247448188,CONTESTABLE,FTL,428.9720930232558,494.76377952755905,13.297595585337012,0.0,Carting (hold),Carting,True
IND262701AAA,IND262802AAA,6,31.896495236367556,CONTESTABLE,FTL,49.35416666666666,45.28125,-8.994708994708974,1.5852055932394153e-06,Carting (hold),Carting,True
IND262802AAA,IND262723AAB,6,62.358190582478635,CONTESTABLE,FTL,172.46376811594203,133.875,-28.824476650563607,1.1889041949295614e-06,Carting (hold),Carting,True
IND263002AAA,IND263645AAA,2,27.365401857600872,CONTESTABLE,FTL,97.24050632911391,164.390625,40.84790034157123,0.0012265528277689976,FTL (upgrade),FTL,False
IND263153AAB,IND131028AAB,7,223.40845720747996,CONTESTABLE,FTL,453.9824561403509,500.8897959183673,9.364802429646852,0.007284812303731733,Carting (hold),Carting,True
IND263153AAB,IND244713AAA,1,50.42764263706746,CONTESTABLE,FTL,98.83783783783784,104.34375,5.276705276705276,0.007284812303731733,Carting (hold),Carting,True
IND263153AAB,IND244715AAA,5,54.87189928483846,CONTESTABLE,FTL,142.4516129032258,181.125,21.35176651305684,0.007284812303731733,FTL (upgrade),FTL,False
IND263153AAB,IND263002AAA,3,46.49894958026029,CONTESTABLE,FTL,149.33928761297182,192.9375,22.597065053205405,0.007284812303731733,FTL (upgrade),FTL,False
IND263153AAB,IND263645AAA,1,73.40757175422436,CONTESTABLE,FTL,296.51351351351354,313.03125,5.2767052767052665,0.007284812303731733,Carting (hold),Carting,True
IND263401AAA,IND263153AAB,6,32.7117492060913,CONTESTABLE,FTL,69.17948717948718,74.8125,7.5295075295075256,0.0008080585511537919,Carting (hold),Carting,True
IND263601AAA,IND262501AAA,2,52.08363442742723,CONTESTABLE,FTL,231.1312830239805,236.25,2.166652688262222,0.0012166452928112513,Carting (hold),Carting,True
IND263645AAA,IND262501AAA,1,74.96506602106275,CONTESTABLE,FTL,298.3783783783784,315.0,5.2767052767052744,0.0012217972109892794,Carting (hold),Carting,True
IND263645AAA,IND263601AAA,1,22.02084957086626,LAST-MILE,FTL,100.33333333333333,113.07692307692307,11.269841269841265,0.0012217972109892794,Carting (structural),Carting,True
IND271210AAA,IND271001AAA,3,60.1880462110036,CONTESTABLE,Carting,87.64864864864865,146.875,40.32432432432432,3.963013983098538e-07,Carting (hold),Carting,False
IND272001AAA,IND272175AAA,2,31.076285989329985,CONTESTABLE,FTL,47.554054054054056,50.203125,5.276705276705272,0.0004101719472506987,Carting (hold),Carting,True
IND272001AAA,IND273014AAB,1,60.11941460926459,CONTESTABLE,FTL,134.92944892944894,155.53125,13.2460846746561,0.0004101719472506987,Carting (hold),Carting,True
IND272155AAA,IND272001AAA,1,24.89071275439676,LAST-MILE,FTL,47.368421052631575,55.38461538461538,14.473684210526315,0.0,Carting (structural),Carting,True
IND273014AAB,IND273155AAA,2,39.13702852538087,CONTESTABLE,Carting,59.67567567567568,62.0,3.748910200523101,0.006132764138844988,Carting (hold),Carting,False
IND273014AAB,IND273304AAA,2,74.61784565548282,CONTESTABLE,Carting,113.75675675675676,120.09375,5.276705276705275,0.006132764138844988,Carting (hold),Carting,False
IND273014AAB,IND274001AAA,6,52.082261375234154,CONTESTABLE,FTL,127.46341463414635,78.75,-61.858304297328694,0.006132764138844988,Carting (hold),Carting,True
IND273014AAB,IND277303AAC,4,103.89845188550683,CONTESTABLE,FTL,198.0,232.28346456692913,14.7593220338983,0.006132764138844988,FTL (upgrade),FTL,False
IND273155AAA,IND273014AAB,1,38.631616994374674,CONTESTABLE,Carting,59.67567567567568,63.0,5.2767052767052744,1.0700137754366053e-05,Carting (hold),Carting,False
IND273304AAA,IND273014AAB,2,74.64731556389421,CONTESTABLE,Carting,113.75675675675676,258.625,56.014787140935034,0.0008183623875098481,Carting (hold),Carting,False
IND274001AAA,IND274509AAB,5,22.190628785799007,LAST-MILE,FTL,50.608695652173914,55.38461538461538,8.623188405797091,0.00042245729059830415,Carting (structural),Carting,True
IND274301AAB,IND273014AAB,6,43.294262175422546,CONTESTABLE,FTL,169.58333333333334,72.84375,-132.8042328042328,0.0012269491291673075,Carting (hold),Carting,True
IND274304AAA,IND274304AAB,2,17.812076161974584,LAST-MILE,FTL,62.980769230769226,28.846153846153843,-118.33333333333334,5.548219576337954e-06,Carting (structural),Carting,True
IND274304AAB,IND274301AAB,5,23.63006133939244,LAST-MILE,FTL,39.99999999999999,39.230769230769226,-1.9607843137254835,0.0004101719472506987,Carting (structural),Carting,True
